cdr type,cdr datetime,call duration,last calling cellid,user_id
MtCallRecord,20180713112621,,,2708085018658100686
MoCallRecord,20180713112621,,34162.0,2708085018658100686
MoCallRecord,20180713112628,,14083.0,7928242456514907937
MtSMSRecord,20180713112635,,,3384066821637594455
MtCallRecord,20180713112613,,,352848195187516027
MoCallRecord,20180713112613,,20102.0,352848195187516027
MoCallRecord,20180713112625,,34284.0,2273441705145354912
MtSMSRecord,20180713112636,,,2360232289363115828
MtSMSRecord,20180713112634,,,7566424924061690786
MoCallRecord,20180713112553,,34746.0,8213261267951520069
MtCallRecord,20180713112553,,,8213261267951520069
MoCallRecord,20180713112612,,12133.0,2287256278110348420
MtCallRecord,20180713112612,,,2287256278110348420
MtSMSRecord,20180713112635,,,3384066821637594455
MtSMSRecord,20180713112635,,,7566424924061690786
MtSMSRecord,20180713112635,,,3388885410516373073
MtSMSRecord,20180713112635,,,7566424924061690786
MoCallRecord,20180713112431,,22322.0,6393157974176769367
MtCallRecord,20180713112431,,,6393157974176769367
MtSMSRecord,20180713112635,,,3384066821637594455
MtSMSRecord,20180713112635,,,3384066821637594455
MtSMSRecord,20180713112635,,,3384066821637594455
MoCallRecord,20180713112633,,20481.0,3927387436791410101
MoCallRecord,20180713112535,,22372.0,5206276248131005655
MtCallRecord,20180713112535,,,5206276248131005655
MtSMSRecord,20180713112634,,,6766153947758062725
MtSMSRecord,20180713112635,,,4888687938595279393
MtCallRecord,20180713112606,,,2428772209853443149
MtCallRecord,20180713112605,,,7805804019016561295
MoCallRecord,20180713112606,,22181.0,3184765269357251483
MtCallRecord,20180713112606,,,3184765269357251483
MoCallRecord,20180713112606,,21091.0,2428772209853443149
MoCallRecord,20180713112605,,12106.0,7805804019016561295
MoCallRecord,20180713112609,,20333.0,1409576355260710575
OutGatewayRecord,20180713112350,,12053.0,5111023132747035129
MoCallRecord,20180713112350,,12053.0,5111023132747035129
MoCallRecord,20180713112633,,12247.0,8786044468579290356
MtCallRecord,20180713112633,,,8786044468579290356
MoCallRecord,20180713112625,,12202.0,3632421019905529285
MtCallRecord,20180713112625,,,3632421019905529285
MoCallRecord,20180713112525,,10083.0,7558682925591034973
MtCallRecord,20180713112525,,,7558682925591034973
MtSMSRecord,20180713112636,,,2360232289363115828
MtSMSRecord,20180713112636,,,3384066821637594455
IncGatewayRecord,20180713112633,,10063.0,3390579103427543495
MtCallRecord,20180713112633,,,3390579103427543495
MtSMSRecord,20180713112635,,,3384066821637594455
MoCallRecord,20180713112615,,20522.0,2795406982414687718
MtCallRecord,20180713112615,,,2795406982414687718
MtSMSRecord,20180713112635,,,4888687938595279393
MtSMSRecord,20180713112634,,,3384066821637594455
MtCallRecord,20180713112618,,,4118825944463096947
MoCallRecord,20180713112618,,22111.0,4118825944463096947
MoCallRecord,20180713112633,,20346.0,1278856232379848370
MtCallRecord,20180713112633,,,1278856232379848370
MtCallRecord,20180713112624,,,196765571323400243
MtSMSRecord,20180713112635,,,279431254853356059
MoCallRecord,20180713112624,,21126.0,196765571323400243
MtSMSRecord,20180713112635,,,6766153947758062725
MtSMSRecord,20180713112635,,,3384066821637594455
MtSMSRecord,20180713112635,,,7566424924061690786
MoCallRecord,20180713112616,,10131.0,7834089552283439200
MtCallRecord,20180713112616,,,7834089552283439200
IncGatewayRecord,20180713112609,,10071.0,4976409688759931036
MtCallRecord,20180713112609,,,4976409688759931036
MtSMSRecord,20180713112635,,,7566424924061690786
MoCallRecord,20180713112500,,12063.0,4922915347027714028
MtCallRecord,20180713112500,,,4922915347027714028
MtSMSRecord,20180713112635,,,2360232289363115828
MoCallRecord,20180713112500,,14261.0,3897182717415098266
MtCallRecord,20180713112500,,,3897182717415098266
MtSMSRecord,20180713112635,,,4888687938595279393
MoCallRecord,20180713112615,,20213.0,8376405519829768701
MtCallRecord,20180713112615,,,8376405519829768701
MtSMSRecord,20180713112636,,,3384066821637594455
MtSMSRecord,20180713112635,,,3384066821637594455
MtSMSRecord,20180713112635,,,3384066821637594455
MoCallRecord,20180713112628,,10172.0,8427112537208649844
OutGatewayRecord,20180713112448,,34702.0,6722624193921836298
MoCallRecord,20180713112448,,34702.0,6722624193921836298
MoCallRecord,20180713112623,,12103.0,8614058682464843422
MtCallRecord,20180713112623,,,8614058682464843422
MtSMSRecord,20180713112636,,,3384066821637594455
IncGatewayRecord,20180713112601,,20632.0,2136079391296949244
MtCallRecord,20180713112601,,,2136079391296949244
MoCallRecord,20180713112623,,20351.0,3174062516502797242
MtCallRecord,20180713112623,,,3174062516502797242
MtSMSRecord,20180713112634,,,3384066821637594455
MtSMSRecord,20180713112634,,,3384066821637594455
MoCallRecord,20180713112621,,10172.0,7308435974429866327
MtCallRecord,20180713112621,,,7308435974429866327
MoCallRecord,20180713112628,,20333.0,1193995371570227520
MoCallRecord,20180713112535,,20201.0,8833000461564952055
OutGatewayRecord,20180713112535,,20201.0,8833000461564952055
MoCallRecord,20180713112551,,10143.0,6366463876023846878
MtCallRecord,20180713112551,,,6366463876023846878
MtSMSRecord,20180713112636,,,3384066821637594455
MoSMSRecord,20180713112636,,34367.0,429346068156374455
MoCallRecord,20180713112628,,22011.0,2835973543194294516
OutGatewayRecord,20180713112628,,22011.0,2835973543194294516
MtSMSRecord,20180713112634,,,4888687938595279393
MtSMSRecord,20180713112634,,,3384066821637594455
MoCallRecord,20180713112622,,21021.0,4494777985948912552
MtCallRecord,20180713112622,,,4494777985948912552
MoCallRecord,20180713112553,,12103.0,4363144157277889279
MtCallRecord,20180713112553,,,4363144157277889279
MtSMSRecord,20180713112635,,,3388885410516373073
MoCallRecord,20180713112623,,12081.0,2262353578327392450
MtCallRecord,20180713112623,,,2262353578327392450
MoCallRecord,20180713112608,,10012.0,5699560165410454405
MtCallRecord,20180713112608,,,5699560165410454405
IncGatewayRecord,20180713112556,,14033.0,1526345092767225712
MtCallRecord,20180713112556,,,1526345092767225712
MoCallRecord,20180713112625,,20341.0,3731260760440524413
MtCallRecord,20180713112625,,,3731260760440524413
MtCallRecord,20180713112629,,,8270710582827331731
MoCallRecord,20180713112629,,10261.0,8270710582827331731
MtSMSRecord,20180713112635,,,3384066821637594455
MtSMSRecord,20180713112635,,,3384066821637594455
IncGatewayRecord,20180713112555,,10293.0,6682433543052448461
MtCallRecord,20180713112555,,,6682433543052448461
MoCallRecord,20180713112626,,14132.0,2851951430229353153
IncGatewayRecord,20180713112616,,20431.0,5751868926111352954
MtCallRecord,20180713112616,,,5751868926111352954
MtCallRecord,20180713112606,,,8914814169893098931
MtSMSRecord,20180713112634,,,4187497350068383395
MoCallRecord,20180713112603,,12153.0,2908068357484440893
OutGatewayRecord,20180713112603,,12153.0,2908068357484440893
MoCallRecord,20180713112541,,14233.0,1162154997171482614
MtCallRecord,20180713112541,,,1162154997171482614
MtSMSRecord,20180713112634,,,3384066821637594455
MtSMSRecord,20180713112635,,,7566424924061690786
MoCallRecord,20180713112624,,12161.0,5184844782370755996
MtCallRecord,20180713112624,,,5184844782370755996
OutGatewayRecord,20180713112635,,20332.0,6890684058003901597
MoCallRecord,20180713112635,,20332.0,6890684058003901597
MoCallRecord,20180713112542,,10232.0,5320961594395681644
MtCallRecord,20180713112542,,,5320961594395681644
MoCallRecord,20180713112558,,14141.0,6079877267655360293
MoSMSRecord,20180713112634,,10213.0,686387202066404657
MoCallRecord,20180713112619,,35599.0,4302448286629274038
MtCallRecord,20180713112619,,,4302448286629274038
MtSMSRecord,20180713112635,,,3384066821637594455
MoCallRecord,20180713112518,,12221.0,7705149591870436650
MtCallRecord,20180713112518,,,7705149591870436650
MtSMSRecord,20180713112635,,,3384066821637594455
OutGatewayRecord,20180713112611,,22111.0,7501293506563141038
MoCallRecord,20180713112611,,22111.0,7501293506563141038
MoCallRecord,20180713112631,,14218.0,3954414146387817924
MtCallRecord,20180713112616,,,838624374702037768
MoCallRecord,20180713112616,,14051.0,838624374702037768
MoCallRecord,20180713112604,,34706.0,1476753764666569090
MtCallRecord,20180713112604,,,1476753764666569090
MtSMSRecord,20180713112635,,,3384066821637594455
MtCallRecord,20180713112554,,,757010555117424587
MoCallRecord,20180713112403,,34122.0,149488791275475934
MtCallRecord,20180713112403,,,149488791275475934
MoCallRecord,20180713112554,,10172.0,757010555117424587
MtSMSRecord,20180713112635,,,3384066821637594455
IncGatewayRecord,20180713112539,,34024.0,3458339353052739370
MtCallRecord,20180713112539,,,3458339353052739370
MtSMSRecord,20180713112635,,,6213509167247245458
MtSMSRecord,20180713112635,,,2360232289363115828
MtSMSRecord,20180713112635,,,4888687938595279393
MoCallRecord,20180713112623,,12092.0,7930294650418330392
MtCallRecord,20180713112623,,,7930294650418330392
MtSMSRecord,20180713112634,,,4888687938595279393
MtSMSRecord,20180713112634,,,3384066821637594455
MtSMSRecord,20180713112634,,,6003372228755978482
IncGatewayRecord,20180713112605,,20648.0,1724819840502037308
MtCallRecord,20180713112605,,,1724819840502037308
MoCallRecord,20180713112600,,34096.0,8910224790863532425
MtCallRecord,20180713112600,,,8910224790863532425
MtSMSRecord,20180713112635,,,3384066821637594455
MoCallRecord,20180713112623,,10143.0,1699535367763991696
MtCallRecord,20180713112623,,,1699535367763991696
MoCallRecord,20180713112621,,20102.0,1557723405990971583
MtCallRecord,20180713112621,,,1557723405990971583
MoCallRecord,20180713112452,,10181.0,8537095731072014132
MtCallRecord,20180713112452,,,8537095731072014132
IncGatewayRecord,20180713112558,,12067.0,224172403764868212
MtCallRecord,20180713112558,,,224172403764868212
MtSMSRecord,20180713112635,,,2360232289363115828
MtSMSRecord,20180713112634,,,6766153947758062725
MoCallRecord,20180713112616,,12181.0,1309658017271749844
MtCallRecord,20180713112616,,,1309658017271749844
MoCallRecord,20180713112604,,20351.0,4962194950352650036
MtCallRecord,20180713112604,,,4962194950352650036
MoSMSRecord,20180713112635,,10064.0,6619587925864436913
MoCallRecord,20180713112621,,10371.0,7654113224544827759
MtCallRecord,20180713112621,,,7654113224544827759
MtSMSRecord,20180713112635,,,4888687938595279393
MoCallRecord,20180713112214,,22372.0,8168357594686324669
MtCallRecord,20180713112214,,,8168357594686324669
MtSMSRecord,20180713112635,,,7566424924061690786
MtSMSRecord,20180713112635,,,511108252140127305
MoCallRecord,20180713112622,,10118.0,137503263836339554
MtCallRecord,20180713112622,,,137503263836339554
MoCallRecord,20180713112618,,14072.0,6026922331077138569
MtCallRecord,20180713112618,,,6026922331077138569
MoCallRecord,20180713112553,,10263.0,9151647213157637546
MtCallRecord,20180713112553,,,9151647213157637546
MtSMSRecord,20180713112634,,,4888687938595279393
MoCallRecord,20180713112608,,40053.0,5535739331584543813
MtSMSRecord,20180713112635,,,3384066821637594455
MtSMSRecord,20180713112635,,,4888687938595279393
MoCallRecord,20180713112617,,12222.0,916610314009705135
MtCallRecord,20180713112617,,,916610314009705135
MoCallRecord,20180713112610,,20392.0,2180185201153821471
MtCallRecord,20180713112610,,,2180185201153821471
MtSMSRecord,20180713112636,,,6211017301540342850
MtSMSRecord,20180713112634,,,4888687938595279393
MoCallRecord,20180713112549,,12803.0,8014921234302674245
MtCallRecord,20180713112549,,,8014921234302674245
MoCallRecord,20180713112605,,14153.0,1931759586710272430
MoCallRecord,20180713112606,,22512.0,7824599348875108199
MtCallRecord,20180713112606,,,7824599348875108199
MoCallRecord,20180713112607,,20343.0,5077038399780791168
MtCallRecord,20180713112607,,,5077038399780791168
MtSMSRecord,20180713112635,,,7566424924061690786
MtSMSRecord,20180713112635,,,4888687938595279393
MoCallRecord,20180713112620,,40552.0,7779048083282321396
MtCallRecord,20180713112620,,,7779048083282321396
MtSMSRecord,20180713112635,,,4888687938595279393
MoCallRecord,20180713112631,,34873.0,7471839654832414210
MtCallRecord,20180713112631,,,7471839654832414210
MoCallRecord,20180713112541,,20981.0,5738793614638150216
MtCallRecord,20180713112541,,,5738793614638150216
MtSMSRecord,20180713112634,,,3384066821637594455
MtCallRecord,20180713112543,,,1158984092029057388
MoCallRecord,20180713112543,,12798.0,1158984092029057388
MtSMSRecord,20180713112635,,,6766153947758062725
MoCallRecord,20180713112626,,35264.0,4746993091339877331
MtSMSRecord,20180713112635,,,6766153947758062725
MoCallRecord,20180713112511,,10011.0,7102689219708290817
MtSMSRecord,20180713112635,,,6820442458578500418
OutGatewayRecord,20180713112511,,10011.0,7102689219708290817
MoCallRecord,20180713112623,,20143.0,1376284625581209701
MtCallRecord,20180713112623,,,1376284625581209701
MtSMSRecord,20180713112636,,,4888687938595279393
MtSMSRecord,20180713112634,,,3384066821637594455
MoSMSRecord,20180713112635,,14062.0,3330108818798178942
MtSMSRecord,20180713112635,,,2360232289363115828
MtSMSRecord,20180713112635,,,7566424924061690786
MoCallRecord,20180713112611,,12813.0,2186449242480817686
MtCallRecord,20180713112611,,,2186449242480817686
MoCallRecord,20180713112614,,34155.0,1302939400007155606
MtSMSRecord,20180713112635,,,2360232289363115828
MtCallRecord,20180713112614,,,1302939400007155606
MtCallRecord,20180713112608,,,3692696037454748740
MtSMSRecord,20180713112634,,,3384066821637594455
MtSMSRecord,20180713112634,,,7304286893272605299
MtSMSRecord,20180713112634,,,3384066821637594455
MtSMSRecord,20180713112634,,,7566424924061690786
MtSMSRecord,20180713112635,,,7566424924061690786
MtSMSRecord,20180713112635,,,3384066821637594455
MoCallRecord,20180713112507,,10038.0,4010502406123694950
MtCallRecord,20180713112507,,,4010502406123694950
MoCallRecord,20180713112619,,14292.0,6257960558416360605
MtCallRecord,20180713112619,,,6257960558416360605
MtSMSRecord,20180713112635,,,3384066821637594455
MoSMSRecord,20180713112635,,12262.0,1325100980840500884
MoCallRecord,20180713112629,,22459.0,4622335313502367867
MtCallRecord,20180713112629,,,4622335313502367867
MoCallRecord,20180713112535,,10382.0,3867279619231611378
MtCallRecord,20180713112535,,,3867279619231611378
MtSMSRecord,20180713112635,,,6766153947758062725
MtSMSRecord,20180713112635,,,7566424924061690786
MoSMSRecord,20180713112635,,34247.0,4866103770581375933
MtCallRecord,20180713112618,,,2835486032248040259
MoCallRecord,20180713112618,,20541.0,2835486032248040259
MoCallRecord,20180713112629,,12043.0,8686544529924447382
MtCallRecord,20180713112629,,,8686544529924447382
MoCallRecord,20180713112632,,12181.0,159688797908547502
MtSMSRecord,20180713112635,,,2360232289363115828
MoSMSRecord,20180713112635,,35098.0,571954049461125879
MoCallRecord,20180713112521,,22443.0,778520324263035928
MtCallRecord,20180713112521,,,778520324263035928
MoCallRecord,20180713112557,,40258.0,2161551954941171204
MtCallRecord,20180713112557,,,2161551954941171204
MoCallRecord,20180713112524,,14181.0,834435560946957264
OutGatewayRecord,20180713112524,,14181.0,834435560946957264
MoCallRecord,20180713112627,,12092.0,2651916745869593470
MtCallRecord,20180713112627,,,2651916745869593470
MoSMSRecord,20180713112635,,20353.0,789669150936489420
MoCallRecord,20180713112620,,35310.0,405311198281826171
MtCallRecord,20180713112620,,,405311198281826171
MtSMSRecord,20180713112635,,,2360232289363115828
MtSMSRecord,20180713112635,,,3384066821637594455
MtSMSRecord,20180713112635,,,7566424924061690786
MtSMSRecord,20180713112635,,,2360232289363115828
MoCallRecord,20180713112535,,20221.0,6451938263762196030
MtCallRecord,20180713112535,,,6451938263762196030
MoCallRecord,20180713112622,,35459.0,6179544471969350128
OutGatewayRecord,20180713112622,,35459.0,6179544471969350128
MtSMSRecord,20180713112634,,,3384066821637594455
MtSMSRecord,20180713112635,,,3384066821637594455
MoSMSRecord,20180713112635,,35542.0,5582113974773140899
MoCallRecord,20180713112614,,22122.0,8347217501719181430
MtCallRecord,20180713112614,,,8347217501719181430
MoCallRecord,20180713112545,,20121.0,8017364553044132764
MtCallRecord,20180713112545,,,8017364553044132764
MoSMSRecord,20180713112636,,40231.0,2191899541761713952
MoCallRecord,20180713112536,,40211.0,8896384119293731955
MtCallRecord,20180713112536,,,8896384119293731955
MtSMSRecord,20180713112636,,,7566424924061690786
MtCallRecord,20180713112627,,,4831686243328123709
MoCallRecord,20180713112627,,10227.0,4831686243328123709
MoCallRecord,20180713112626,,20162.0,5420480126995567235
MtCallRecord,20180713112626,,,5420480126995567235
MtSMSRecord,20180713112636,,,4888687938595279393
MtSMSRecord,20180713112636,,,7566424924061690786
MoCallRecord,20180713112619,,20497.0,3085670850156493863
MtCallRecord,20180713112619,,,3085670850156493863
MtSMSRecord,20180713112637,,,3384066821637594455
MtCallRecord,20180713112625,,,420632435721957174
